Date,Emission_Type,Emissions_tCO2e,Consumption_Units,is_outlier,Emissions_capped,Year,Month
2022-10-31,Scope 1,56.512772999999996,160750.183,False,56.512772999999996,2022,2022-10
2022-10-31,Scope 2,52.139226,160750.183,False,52.139226,2022,2022-10
2022-11-01,Scope 1,54.493806,153297.592,False,54.493806,2022,2022-11
2022-11-01,Scope 2,50.308863,153297.592,False,50.308863,2022,2022-11
2022-11-02,Scope 1,60.580284,161689.19,False,60.580284,2022,2022-11
2022-11-02,Scope 2,51.571737,161689.19,False,51.571737,2022,2022-11
2022-11-03,Scope 1,60.088173,157347.313,False,60.088173,2022,2022-11
2022-11-03,Scope 2,49.804052999999996,157347.313,False,49.804052999999996,2022,2022-11
2022-11-04,Scope 1,58.804191,154486.955,False,58.804191,2022,2022-11
2022-11-04,Scope 2,46.803411,154486.955,False,46.803411,2022,2022-11
2022-11-05,Scope 1,52.801119,145703.438,False,52.801119,2022,2022-11
2022-11-05,Scope 2,47.027606999999996,145703.438,False,47.027606999999996,2022,2022-11
2022-11-06,Scope 1,53.694456,144428.592,False,53.694456,2022,2022-11
2022-11-06,Scope 2,47.126604,144428.592,False,47.126604,2022,2022-11
2022-11-07,Scope 1,60.285137999999996,157328.731,False,60.285137999999996,2022,2022-11
2022-11-07,Scope 2,49.395249,157328.731,False,49.395249,2022,2022-11
2022-11-08,Scope 1,60.618585,164736.91,False,60.618585,2022,2022-11
2022-11-08,Scope 2,53.039970000000004,164736.91,False,53.039970000000004,2022,2022-11
2022-11-09,Scope 1,59.758188,162200.987,False,59.758188,2022,2022-11
2022-11-09,Scope 2,53.228943,162200.987,False,53.228943,2022,2022-11
2022-11-10,Scope 1,56.815977000000004,160255.113,False,56.815977000000004,2022,2022-11
2022-11-10,Scope 2,53.440881,160255.113,False,53.440881,2022,2022-11
2022-11-11,Scope 1,58.430715,163686.788,False,58.430715,2022,2022-11
2022-11-11,Scope 2,54.295788,163686.788,False,54.295788,2022,2022-11
2022-11-12,Scope 1,50.85,138861.388,False,50.85,2022,2022-11
2022-11-12,Scope 2,44.854302,138861.388,False,44.854302,2022,2022-11
2022-11-13,Scope 1,50.532789,139339.275,False,50.532789,2022,2022-11
2022-11-13,Scope 2,47.133624,139339.275,False,47.133624,2022,2022-11
2022-11-14,Scope 1,57.46248,160098.155,False,57.46248,2022,2022-11
2022-11-14,Scope 2,53.3184,160098.155,False,53.3184,2022,2022-11
2022-11-15,Scope 1,55.812165,160211.015,False,55.812165,2022,2022-11
2022-11-15,Scope 2,53.855736,160211.015,False,53.855736,2022,2022-11
2022-11-16,Scope 1,58.069311,159207.788,False,58.069311,2022,2022-11
2022-11-16,Scope 2,51.698478,159207.788,False,51.698478,2022,2022-11
2022-11-17,Scope 1,57.919572,161522.396,False,57.919572,2022,2022-11
2022-11-17,Scope 2,52.466166,161522.396,False,52.466166,2022,2022-11
2022-11-18,Scope 1,56.518128,150627.439,False,56.518128,2022,2022-11
2022-11-18,Scope 2,50.092638,150627.439,False,50.092638,2022,2022-11
2022-11-19,Scope 1,49.45935,140880.774,False,49.45935,2022,2022-11
2022-11-19,Scope 2,46.437597,140880.774,False,46.437597,2022,2022-11
2022-11-20,Scope 1,48.7644,140564.399,False,48.7644,2022,2022-11
2022-11-20,Scope 2,47.539929,140564.399,False,47.539929,2022,2022-11
2022-11-21,Scope 1,57.569667,161006.965,False,57.569667,2022,2022-11
2022-11-21,Scope 2,53.844395999999996,161006.965,False,53.844395999999996,2022,2022-11
2022-11-22,Scope 1,56.44755,161557.998,False,56.44755,2022,2022-11
2022-11-22,Scope 2,54.910548,161557.998,False,54.910548,2022,2022-11
2022-11-23,Scope 1,55.850826,154021.306,False,55.850826,2022,2022-11
2022-11-23,Scope 2,51.88884,154021.306,False,51.88884,2022,2022-11
2022-11-24,Scope 1,54.241521,149965.516,False,54.241521,2022,2022-11
2022-11-24,Scope 2,51.428829,149965.516,False,51.428829,2022,2022-11
2022-11-25,Scope 1,57.488394,164961.568,False,57.488394,2022,2022-11
2022-11-25,Scope 2,54.986013,164961.568,False,54.986013,2022,2022-11
2022-11-26,Scope 1,49.002222,137352.282,False,49.002222,2022,2022-11
2022-11-26,Scope 2,47.139417,137352.282,False,47.139417,2022,2022-11
2022-11-27,Scope 1,52.583688,143745.524,False,52.583688,2022,2022-11
2022-11-27,Scope 2,46.882137,143745.524,False,46.882137,2022,2022-11
2022-11-28,Scope 1,58.837755,158357.272,False,58.837755,2022,2022-11
2022-11-28,Scope 2,51.07692,158357.272,False,51.07692,2022,2022-11
2022-11-29,Scope 1,56.683509,157629.23,False,56.683509,2022,2022-11
2022-11-29,Scope 2,53.534439,157629.23,False,53.534439,2022,2022-11
2022-11-30,Scope 1,56.054384999999996,152671.98,False,56.054384999999996,2022,2022-11
2022-11-30,Scope 2,50.125953,152671.98,False,50.125953,2022,2022-11
2022-12-01,Scope 1,57.885777,159241.181,False,57.885777,2022,2022-12
2022-12-01,Scope 2,51.651279,159241.181,False,51.651279,2022,2022-12
2022-12-02,Scope 1,55.301013,155399.886,False,55.301013,2022,2022-12
2022-12-02,Scope 2,52.139535,155399.886,False,52.139535,2022,2022-12
2022-12-03,Scope 1,50.70948,142575.39,False,50.70948,2022,2022-12
2022-12-03,Scope 2,47.765715,142575.39,False,47.765715,2022,2022-12
2022-12-04,Scope 1,51.381024,140999.20799999998,False,51.381024,2022,2022-12
2022-12-04,Scope 2,47.196972,140999.20799999998,False,47.196972,2022,2022-12
2022-12-05,Scope 1,58.642908,157016.664,False,58.642908,2022,2022-12
2022-12-05,Scope 2,51.619091999999995,157016.664,False,51.619091999999995,2022,2022-12
2022-12-06,Scope 1,58.120152,160958.413,False,58.120152,2022,2022-12
2022-12-06,Scope 2,53.614404,160958.413,False,53.614404,2022,2022-12
2022-12-07,Scope 1,56.659746,157466.407,False,56.659746,2022,2022-12
2022-12-07,Scope 2,51.891258,157466.407,False,51.891258,2022,2022-12
2022-12-08,Scope 1,59.130963,161269.957,False,59.130963,2022,2022-12
2022-12-08,Scope 2,53.670252,161269.957,False,53.670252,2022,2022-12
2022-12-09,Scope 1,58.085541,157211.135,False,58.085541,2022,2022-12
2022-12-09,Scope 2,51.495768,157211.135,False,51.495768,2022,2022-12
2022-12-10,Scope 1,47.733231,135670.992,False,47.733231,2022,2022-12
2022-12-10,Scope 2,46.318665,135670.992,False,46.318665,2022,2022-12
2022-12-11,Scope 1,48.238974,136445.895,False,48.238974,2022,2022-12
2022-12-11,Scope 2,47.052594,136445.895,False,47.052594,2022,2022-12
2022-12-12,Scope 1,59.458529999999996,158043.777,False,59.458529999999996,2022,2022-12
2022-12-12,Scope 2,51.521661,158043.777,False,51.521661,2022,2022-12
2022-12-13,Scope 1,58.212882,160828.951,False,58.212882,2022,2022-12
2022-12-13,Scope 2,53.974737000000005,160828.951,False,53.974737000000005,2022,2022-12
2022-12-14,Scope 1,55.480776,154732.89800000002,False,55.480776,2022,2022-12
2022-12-14,Scope 2,50.675004,154732.89800000002,False,50.675004,2022,2022-12
2022-12-15,Scope 1,53.317305,148774.533,False,53.317305,2022,2022-12
2022-12-15,Scope 2,50.559777,148774.533,False,50.559777,2022,2022-12
2022-12-16,Scope 1,54.197505,156981.089,False,54.197505,2022,2022-12
2022-12-16,Scope 2,53.594436,156981.089,False,53.594436,2022,2022-12
2022-12-17,Scope 1,49.817052000000004,135087.025,False,49.817052000000004,2022,2022-12
2022-12-17,Scope 2,44.73051,135087.025,False,44.73051,2022,2022-12
2022-12-18,Scope 1,50.642556,138094.933,False,50.642556,2022,2022-12
2022-12-18,Scope 2,46.600365,138094.933,False,46.600365,2022,2022-12
2022-12-19,Scope 1,57.311415,155702.87,False,57.311415,2022,2022-12
2022-12-19,Scope 2,51.670686,155702.87,False,51.670686,2022,2022-12
2022-12-20,Scope 1,60.344619,152505.311,False,60.344619,2022,2022-12
2022-12-20,Scope 2,49.009287,152505.311,False,49.009287,2022,2022-12
2022-12-21,Scope 1,57.866826,161015.835,False,57.866826,2022,2022-12
2022-12-21,Scope 2,53.795094,161015.835,False,53.795094,2022,2022-12
2022-12-22,Scope 1,58.102272,158953.479,False,58.102272,2022,2022-12
2022-12-22,Scope 2,51.606681,158953.479,False,51.606681,2022,2022-12
2022-12-23,Scope 1,54.062145,150267.756,False,54.062145,2022,2022-12
2022-12-23,Scope 2,50.853555,150267.756,False,50.853555,2022,2022-12
2022-12-24,Scope 1,52.527102,142639.995,False,52.527102,2022,2022-12
2022-12-24,Scope 2,48.340428,142639.995,False,48.340428,2022,2022-12
2022-12-25,Scope 1,50.10555,137751.693,False,50.10555,2022,2022-12
2022-12-25,Scope 2,46.66539,137751.693,False,46.66539,2022,2022-12
2022-12-26,Scope 1,55.542765,156642.307,False,55.542765,2022,2022-12
2022-12-26,Scope 2,53.082042,156642.307,False,53.082042,2022,2022-12
2022-12-27,Scope 1,56.436123,157201.24,False,56.436123,2022,2022-12
2022-12-27,Scope 2,52.863459,157201.24,False,52.863459,2022,2022-12
2022-12-28,Scope 1,55.411461,158642.433,False,55.411461,2022,2022-12
2022-12-28,Scope 2,54.019842000000004,158642.433,False,54.019842000000004,2022,2022-12
2022-12-29,Scope 1,54.737217,153765.162,False,54.737217,2022,2022-12
2022-12-29,Scope 2,51.295104,153765.162,False,51.295104,2022,2022-12
2022-12-30,Scope 1,56.706978,161130.809,False,56.706978,2022,2022-12
2022-12-30,Scope 2,54.963852,161130.809,False,54.963852,2022,2022-12
2022-12-31,Scope 1,49.527825,138697.938,False,49.527825,2022,2022-12
2022-12-31,Scope 2,46.3791,138697.938,False,46.3791,2022,2022-12
2023-01-01,Scope 1,49.035678,136379.647,False,49.035678,2023,2023-01
2023-01-01,Scope 2,42.899831999999996,136379.647,False,42.899831999999996,2023,2023-01
2023-01-02,Scope 1,55.470468,157995.241,False,55.470468,2023,2023-01
2023-01-02,Scope 2,48.945639,157995.241,False,48.945639,2023,2023-01
2023-01-03,Scope 1,57.501021,157389.809,False,57.501021,2023,2023-01
2023-01-03,Scope 2,48.221469,157389.809,False,48.221469,2023,2023-01
2023-01-04,Scope 1,55.374363,157377.681,False,55.374363,2023,2023-01
2023-01-04,Scope 2,49.463445,157377.681,False,49.463445,2023,2023-01
2023-01-05,Scope 1,57.892263,154878.172,False,57.892263,2023,2023-01
2023-01-05,Scope 2,46.159011,154878.172,False,46.159011,2023,2023-01
2023-01-06,Scope 1,56.222322,160685.134,False,56.222322,2023,2023-01
2023-01-06,Scope 2,51.131634,160685.134,False,51.131634,2023,2023-01
2023-01-07,Scope 1,49.717287,129905.058,False,49.717287,2023,2023-01
2023-01-07,Scope 2,38.827083,129905.058,False,38.827083,2023,2023-01
2023-01-08,Scope 1,48.704856,136213.674,False,48.704856,2023,2023-01
2023-01-08,Scope 2,42.992331,136213.674,False,42.992331,2023,2023-01
2023-01-09,Scope 1,53.872224,150664.402,False,53.872224,2023,2023-01
2023-01-09,Scope 2,48.782481,150664.402,False,48.782481,2023,2023-01
2023-01-10,Scope 1,56.831118,158386.709,False,56.831118,2023,2023-01
2023-01-10,Scope 2,49.065258,158386.709,False,49.065258,2023,2023-01
2023-01-11,Scope 1,54.972069,148781.28399999999,False,54.972069,2023,2023-01
2023-01-11,Scope 2,46.012671,148781.28399999999,False,46.012671,2023,2023-01
2023-01-12,Scope 1,57.311088,158341.065,False,57.311088,2023,2023-01
2023-01-12,Scope 2,48.570003,158341.065,False,48.570003,2023,2023-01
2023-01-13,Scope 1,57.929028,159405.997,False,57.929028,2023,2023-01
2023-01-13,Scope 2,49.335303,159405.997,False,49.335303,2023,2023-01
2023-01-14,Scope 1,51.066339,141150.893,False,51.066339,2023,2023-01
2023-01-14,Scope 2,44.126985,141150.893,False,44.126985,2023,2023-01
2023-01-15,Scope 1,49.817796,137851.577,False,49.817796,2023,2023-01
2023-01-15,Scope 2,43.217562,137851.577,False,43.217562,2023,2023-01
2023-01-16,Scope 1,58.203075,161679.209,False,58.203075,2023,2023-01
2023-01-16,Scope 2,49.281012,161679.209,False,49.281012,2023,2023-01
2023-01-17,Scope 1,58.639872000000004,162209.606,False,58.639872000000004,2023,2023-01
2023-01-17,Scope 2,49.600248,162209.606,False,49.600248,2023,2023-01
2023-01-18,Scope 1,58.167336,159226.895,False,58.167336,2023,2023-01
2023-01-18,Scope 2,49.264023,159226.895,False,49.264023,2023,2023-01
2023-01-19,Scope 1,57.718305,159351.573,False,57.718305,2023,2023-01
2023-01-19,Scope 2,49.055271,159351.573,False,49.055271,2023,2023-01
2023-01-20,Scope 1,58.360362,159239.92799999999,False,58.360362,2023,2023-01
2023-01-20,Scope 2,48.637557,159239.92799999999,False,48.637557,2023,2023-01
2023-01-21,Scope 1,48.593694,134766.963,False,48.593694,2023,2023-01
2023-01-21,Scope 2,42.674304,134766.963,False,42.674304,2023,2023-01
2023-01-22,Scope 1,48.939213,136263.877,False,48.939213,2023,2023-01
2023-01-22,Scope 2,41.55681,136263.877,False,41.55681,2023,2023-01
2023-01-23,Scope 1,55.316565,151823.4,False,55.316565,2023,2023-01
2023-01-23,Scope 2,46.828677,151823.4,False,46.828677,2023,2023-01
2023-01-24,Scope 1,59.138967,152668.734,False,59.138967,2023,2023-01
2023-01-24,Scope 2,45.733341,152668.734,False,45.733341,2023,2023-01
2023-01-25,Scope 1,58.353345,159705.304,False,58.353345,2023,2023-01
2023-01-25,Scope 2,49.342614,159705.304,False,49.342614,2023,2023-01
2023-01-26,Scope 1,58.677369,163342.722,False,58.677369,2023,2023-01
2023-01-26,Scope 2,50.318967,163342.722,False,50.318967,2023,2023-01
2023-01-27,Scope 1,55.750782,157666.65,False,55.750782,2023,2023-01
2023-01-27,Scope 2,49.757286,157666.65,False,49.757286,2023,2023-01
2023-01-28,Scope 1,50.951016,134349.043,False,50.951016,2023,2023-01
2023-01-28,Scope 2,41.064432,134349.043,False,41.064432,2023,2023-01
2023-01-29,Scope 1,49.219983,133189.932,False,49.219983,2023,2023-01
2023-01-29,Scope 2,40.658901,133189.932,False,40.658901,2023,2023-01
2023-01-30,Scope 1,57.037017,141314.372,False,57.037017,2023,2023-01
2023-01-30,Scope 2,39.87471,141314.372,False,39.87471,2023,2023-01
2023-01-31,Scope 1,57.553395,159655.042,False,57.553395,2023,2023-01
2023-01-31,Scope 2,50.170482,159655.042,False,50.170482,2023,2023-01
2023-02-01,Scope 1,56.090441999999996,157784.675,False,56.090441999999996,2023,2023-02
2023-02-01,Scope 2,48.624801,157784.675,False,48.624801,2023,2023-02
2023-02-02,Scope 1,56.401917,155546.914,False,56.401917,2023,2023-02
2023-02-02,Scope 2,49.459902,155546.914,False,49.459902,2023,2023-02
2023-02-03,Scope 1,58.228854,161361.769,False,58.228854,2023,2023-02
2023-02-03,Scope 2,48.663567,161361.769,False,48.663567,2023,2023-02
2023-02-04,Scope 1,47.806293,132759.482,False,47.806293,2023,2023-02
2023-02-04,Scope 2,41.65665,132759.482,False,41.65665,2023,2023-02
2023-02-05,Scope 1,51.195936,141396.494,False,51.195936,2023,2023-02
2023-02-05,Scope 2,44.461674,141396.494,False,44.461674,2023,2023-02
2023-02-06,Scope 1,56.718318000000004,157722.48500000002,False,56.718318000000004,2023,2023-02
2023-02-06,Scope 2,50.128971,157722.48500000002,False,50.128971,2023,2023-02
2023-02-07,Scope 1,60.156225,157972.514,False,60.156225,2023,2023-02
2023-02-07,Scope 2,47.187876,157972.514,False,47.187876,2023,2023-02
2023-02-08,Scope 1,59.638959,159836.532,False,59.638959,2023,2023-02
2023-02-08,Scope 2,48.923706,159836.532,False,48.923706,2023,2023-02
2023-02-09,Scope 1,57.10203,156651.016,False,57.10203,2023,2023-02
2023-02-09,Scope 2,48.587289,156651.016,False,48.587289,2023,2023-02
2023-02-10,Scope 1,56.703555,156978.156,False,56.703555,2023,2023-02
2023-02-10,Scope 2,49.719675,156978.156,False,49.719675,2023,2023-02
2023-02-11,Scope 1,50.798238,140123.499,False,50.798238,2023,2023-02
2023-02-11,Scope 2,43.696782,140123.499,False,43.696782,2023,2023-02
2023-02-12,Scope 1,51.367776,140980.076,False,51.367776,2023,2023-02
2023-02-12,Scope 2,43.695696,140980.076,False,43.695696,2023,2023-02
2023-02-13,Scope 1,55.862196000000004,158071.527,False,55.862196000000004,2023,2023-02
2023-02-13,Scope 2,50.080758,158071.527,False,50.080758,2023,2023-02
2023-02-14,Scope 1,56.432619,158962.683,False,56.432619,2023,2023-02
2023-02-14,Scope 2,48.601065,158962.683,False,48.601065,2023,2023-02
2023-02-15,Scope 1,56.970381,154074.415,False,56.970381,2023,2023-02
2023-02-15,Scope 2,46.021971,154074.415,False,46.021971,2023,2023-02
2023-02-16,Scope 1,55.705895999999996,153049.704,False,55.705895999999996,2023,2023-02
2023-02-16,Scope 2,47.886291,153049.704,False,47.886291,2023,2023-02
2023-02-17,Scope 1,59.127537,165762.678,False,59.127537,2023,2023-02
2023-02-17,Scope 2,50.24808,165762.678,False,50.24808,2023,2023-02
2023-02-18,Scope 1,52.44096,142850.82200000001,False,52.44096,2023,2023-02
2023-02-18,Scope 2,43.07373,142850.82200000001,False,43.07373,2023,2023-02
2023-02-19,Scope 1,51.533034,142871.941,False,51.533034,2023,2023-02
2023-02-19,Scope 2,43.704894,142871.941,False,43.704894,2023,2023-02
2023-02-20,Scope 1,56.345523,154705.517,False,56.345523,2023,2023-02
2023-02-20,Scope 2,48.045363,154705.517,False,48.045363,2023,2023-02
2023-02-21,Scope 1,55.893129,153832.206,False,55.893129,2023,2023-02
2023-02-21,Scope 2,45.956883000000005,153832.206,False,45.956883000000005,2023,2023-02
2023-02-22,Scope 1,56.802645,163030.309,False,56.802645,2023,2023-02
2023-02-22,Scope 2,50.270484,163030.309,False,50.270484,2023,2023-02
2023-02-23,Scope 1,58.354872,162463.559,False,58.354872,2023,2023-02
2023-02-23,Scope 2,50.346807,162463.559,False,50.346807,2023,2023-02
2023-02-24,Scope 1,60.350202,152807.686,False,60.350202,2023,2023-02
2023-02-24,Scope 2,43.966788,152807.686,False,43.966788,2023,2023-02
2023-02-25,Scope 1,51.410028,140356.874,False,51.410028,2023,2023-02
2023-02-25,Scope 2,42.514869,140356.874,False,42.514869,2023,2023-02
2023-02-26,Scope 1,54.121566,137956.427,False,54.121566,2023,2023-02
2023-02-26,Scope 2,40.640622,137956.427,False,40.640622,2023,2023-02
2023-02-27,Scope 1,59.338047,163384.282,False,59.338047,2023,2023-02
2023-02-27,Scope 2,49.93875,163384.282,False,49.93875,2023,2023-02
2023-02-28,Scope 1,58.569258,159675.528,False,58.569258,2023,2023-02
2023-02-28,Scope 2,48.953709,159675.528,False,48.953709,2023,2023-02
2023-03-01,Scope 1,60.943929,165774.673,False,60.943929,2023,2023-03
2023-03-01,Scope 2,49.353192,165774.673,False,49.353192,2023,2023-03
2023-03-02,Scope 1,60.535977,163928.795,False,60.535977,2023,2023-03
2023-03-02,Scope 2,47.950128,163928.795,False,47.950128,2023,2023-03
2023-03-03,Scope 1,62.686332,166823.468,False,62.686332,2023,2023-03
2023-03-03,Scope 2,48.643062,166823.468,False,48.643062,2023,2023-03
2023-03-04,Scope 1,53.079648,144487.961,False,53.079648,2023,2023-03
2023-03-04,Scope 2,43.65375,144487.961,False,43.65375,2023,2023-03
2023-03-05,Scope 1,51.828555,138763.161,False,51.828555,2023,2023-03
2023-03-05,Scope 2,41.068485,138763.161,False,41.068485,2023,2023-03
2023-03-06,Scope 1,59.630435999999996,162741.38,False,59.630435999999996,2023,2023-03
2023-03-06,Scope 2,48.678444,162741.38,False,48.678444,2023,2023-03
2023-03-07,Scope 1,62.073372,165782.225,False,62.073372,2023,2023-03
2023-03-07,Scope 2,49.293642,165782.225,False,49.293642,2023,2023-03
2023-03-08,Scope 1,58.424727,158377.724,False,58.424727,2023,2023-03
2023-03-08,Scope 2,46.248018,158377.724,False,46.248018,2023,2023-03
2023-03-09,Scope 1,57.450117,155541.228,False,57.450117,2023,2023-03
2023-03-09,Scope 2,47.730759,155541.228,False,47.730759,2023,2023-03
2023-03-10,Scope 1,61.807872,163013.074,False,61.807872,2023,2023-03
2023-03-10,Scope 2,48.380262,163013.074,False,48.380262,2023,2023-03
2023-03-11,Scope 1,53.237790000000004,146556.429,False,53.237790000000004,2023,2023-03
2023-03-11,Scope 2,43.885512,146556.429,False,43.885512,2023,2023-03
2023-03-12,Scope 1,54.863733,146662.065,False,54.863733,2023,2023-03
2023-03-12,Scope 2,42.374001,146662.065,False,42.374001,2023,2023-03
2023-03-13,Scope 1,60.747237,165585.179,False,60.747237,2023,2023-03
2023-03-13,Scope 2,49.608821999999996,165585.179,False,49.608821999999996,2023,2023-03
2023-03-14,Scope 1,62.414586,164656.82200000001,False,62.414586,2023,2023-03
2023-03-14,Scope 2,48.241074,164656.82200000001,False,48.241074,2023,2023-03
2023-03-15,Scope 1,59.069703,163173.392,False,59.069703,2023,2023-03
2023-03-15,Scope 2,49.470378000000004,163173.392,False,49.470378000000004,2023,2023-03
2023-03-16,Scope 1,61.357686,166299.164,False,61.357686,2023,2023-03
2023-03-16,Scope 2,49.130583,166299.164,False,49.130583,2023,2023-03
2023-03-17,Scope 1,62.274135,165265.82,False,62.274135,2023,2023-03
2023-03-17,Scope 2,48.496764,165265.82,False,48.496764,2023,2023-03
2023-03-18,Scope 1,55.959858,147307.57,False,55.959858,2023,2023-03
2023-03-18,Scope 2,42.259743,147307.57,False,42.259743,2023,2023-03
2023-03-19,Scope 1,54.0621,134729.088,False,54.0621,2023,2023-03
2023-03-19,Scope 2,36.952908,134729.088,False,36.952908,2023,2023-03
2023-03-20,Scope 1,58.52841,161351.955,False,58.52841,2023,2023-03
2023-03-20,Scope 2,49.304763,161351.955,False,49.304763,2023,2023-03
2023-03-21,Scope 1,63.696236999999996,167566.806,False,63.696236999999996,2023,2023-03
2023-03-21,Scope 2,49.047183000000004,167566.806,False,49.047183000000004,2023,2023-03
2023-03-22,Scope 1,57.519984,162208.736,False,57.519984,2023,2023-03
2023-03-22,Scope 2,50.299941000000004,162208.736,False,50.299941000000004,2023,2023-03
2023-03-23,Scope 1,61.028667,167213.721,False,61.028667,2023,2023-03
2023-03-23,Scope 2,50.180028,167213.721,False,50.180028,2023,2023-03
2023-03-24,Scope 1,62.385657,165064.928,False,62.385657,2023,2023-03
2023-03-24,Scope 2,47.345919,165064.928,False,47.345919,2023,2023-03
2023-03-25,Scope 1,52.951494000000004,144869.435,False,52.951494000000004,2023,2023-03
2023-03-25,Scope 2,42.888836999999995,144869.435,False,42.888836999999995,2023,2023-03
2023-03-26,Scope 1,52.078221,138350.999,False,52.078221,2023,2023-03
2023-03-26,Scope 2,40.732875,138350.999,False,40.732875,2023,2023-03
2023-03-27,Scope 1,55.881612000000004,159059.179,False,55.881612000000004,2023,2023-03
2023-03-27,Scope 2,48.468432,159059.179,False,48.468432,2023,2023-03
2023-03-28,Scope 1,57.608900999999996,156788.649,False,57.608900999999996,2023,2023-03
2023-03-28,Scope 2,47.891019,156788.649,False,47.891019,2023,2023-03
2023-03-29,Scope 1,60.901326,170926.21,False,60.901326,2023,2023-03
2023-03-29,Scope 2,50.504007,170926.21,False,50.504007,2023,2023-03
2023-03-30,Scope 1,59.615249999999996,161286.573,False,59.615249999999996,2023,2023-03
2023-03-30,Scope 2,48.549861,161286.573,False,48.549861,2023,2023-03
2023-03-31,Scope 1,63.741006,162910.929,False,63.741006,2023,2023-03
2023-03-31,Scope 2,46.416732,162910.929,False,46.416732,2023,2023-03
2023-04-01,Scope 1,55.874001,148562.636,False,55.874001,2023,2023-04
2023-04-01,Scope 2,42.167457,148562.636,False,42.167457,2023,2023-04
2023-04-02,Scope 1,55.799946,149768.83000000002,False,55.799946,2023,2023-04
2023-04-02,Scope 2,43.330797,149768.83000000002,False,43.330797,2023,2023-04
2023-04-03,Scope 1,64.111152,166169.124,False,64.111152,2023,2023-04
2023-04-03,Scope 2,47.259441,166169.124,False,47.259441,2023,2023-04
2023-04-04,Scope 1,59.166291,161714.886,False,59.166291,2023,2023-04
2023-04-04,Scope 2,48.687525,161714.886,False,48.687525,2023,2023-04
2023-04-05,Scope 1,61.060593,162564.789,False,61.060593,2023,2023-04
2023-04-05,Scope 2,48.672717,162564.789,False,48.672717,2023,2023-04
2023-04-06,Scope 1,60.34635,166511.864,False,60.34635,2023,2023-04
2023-04-06,Scope 2,50.091699,166511.864,False,50.091699,2023,2023-04
2023-04-07,Scope 1,62.288267999999995,166157.587,False,62.288267999999995,2023,2023-04
2023-04-07,Scope 2,48.16011,166157.587,False,48.16011,2023,2023-04
2023-04-08,Scope 1,52.641735,142800.551,False,52.641735,2023,2023-04
2023-04-08,Scope 2,43.282131,142800.551,False,43.282131,2023,2023-04
2023-04-09,Scope 1,56.348547,148847.522,False,56.348547,2023,2023-04
2023-04-09,Scope 2,42.796212,148847.522,False,42.796212,2023,2023-04
2023-04-10,Scope 1,63.850023,170303.818,False,63.850023,2023,2023-04
2023-04-10,Scope 2,48.217164,170303.818,False,48.217164,2023,2023-04
2023-04-11,Scope 1,63.495138,168361.081,False,63.495138,2023,2023-04
2023-04-11,Scope 2,48.750759,168361.081,False,48.750759,2023,2023-04
2023-04-12,Scope 1,62.258300999999996,165391.37900000002,False,62.258300999999996,2023,2023-04
2023-04-12,Scope 2,47.786229,165391.37900000002,False,47.786229,2023,2023-04
2023-04-13,Scope 1,60.345873,166099.508,False,60.345873,2023,2023-04
2023-04-13,Scope 2,49.447251,166099.508,False,49.447251,2023,2023-04
2023-04-14,Scope 1,60.575559,166687.465,False,60.575559,2023,2023-04
2023-04-14,Scope 2,49.674816,166687.465,False,49.674816,2023,2023-04
2023-04-15,Scope 1,55.66146,149787.674,False,55.66146,2023,2023-04
2023-04-15,Scope 2,43.324668,149787.674,False,43.324668,2023,2023-04
2023-04-16,Scope 1,56.630628,150259.452,False,56.630628,2023,2023-04
2023-04-16,Scope 2,43.099644,150259.452,False,43.099644,2023,2023-04
2023-04-17,Scope 1,64.687941,163317.694,False,64.687941,2023,2023-04
2023-04-17,Scope 2,45.775257,163317.694,False,45.775257,2023,2023-04
2023-04-18,Scope 1,63.270873,170129.461,False,63.270873,2023,2023-04
2023-04-18,Scope 2,49.302048,170129.461,False,49.302048,2023,2023-04
2023-04-19,Scope 1,61.647111,161039.15,False,61.647111,2023,2023-04
2023-04-19,Scope 2,44.8443,161039.15,False,44.8443,2023,2023-04
2023-04-20,Scope 1,62.606061,164375.336,False,62.606061,2023,2023-04
2023-04-20,Scope 2,46.569312000000004,164375.336,False,46.569312000000004,2023,2023-04
2023-04-21,Scope 1,65.291718,160173.008,False,65.291718,2023,2023-04
2023-04-21,Scope 2,41.856813,160173.008,False,41.856813,2023,2023-04
2023-04-22,Scope 1,55.487712,151519.755,False,55.487712,2023,2023-04
2023-04-22,Scope 2,43.984656,151519.755,False,43.984656,2023,2023-04
2023-04-23,Scope 1,57.151647,153819.316,False,57.151647,2023,2023-04
2023-04-23,Scope 2,43.899186,153819.316,False,43.899186,2023,2023-04
2023-04-24,Scope 1,65.359323,171171.304,False,65.359323,2023,2023-04
2023-04-24,Scope 2,48.816141,171171.304,False,48.816141,2023,2023-04
2023-04-25,Scope 1,65.198349,173044.552,False,65.198349,2023,2023-04
2023-04-25,Scope 2,50.25519,173044.552,False,50.25519,2023,2023-04
2023-04-26,Scope 1,63.473655,172593.168,False,63.473655,2023,2023-04
2023-04-26,Scope 2,49.986651,172593.168,False,49.986651,2023,2023-04
2023-04-27,Scope 1,61.629225,167506.48500000002,False,61.629225,2023,2023-04
2023-04-27,Scope 2,49.746468,167506.48500000002,False,49.746468,2023,2023-04
2023-04-28,Scope 1,58.474515000000004,162369.566,False,58.474515000000004,2023,2023-04
